creator_id,performance_month,uploads,views,watch_hours,new_subscribers
CR0595,2025-08,5,7870,734.6,83
CR0595,2025-09,6,6329,918.5,89
CR0595,2025-10,5,4545,511.8,29
CR0595,2025-11,2,11026,1633.8,144
CR0595,2025-12,4,6302,859.0,89
CR0596,2025-01,3,27729,1901.2,140
CR0596,2025-02,1,23400,2651.5,333
CR0596,2025-03,4,24294,2882.9,107
CR0596,2025-04,0,0,0.0,0
CR0596,2025-05,0,0,0.0,0
CR0596,2025-06,0,0,0.0,0
CR0596,2025-07,2,31890,4317.6,186
CR0596,2025-08,2,30314,2833.0,437
CR0596,2025-09,7,27656,2850.7,144
CR0596,2025-10,5,15265,2041.7,206
CR0596,2025-11,0,0,0.0,0
CR0596,2025-12,5,29205,4329.6,251
CR0597,2025-01,3,13743,900.2,103
CR0597,2025-02,2,12055,1784.4,59
CR0597,2025-03,3,15170,1087.2,88
CR0597,2025-04,2,21267,1972.9,292
CR0597,2025-05,4,14678,1884.4,70
CR0597,2025-06,2,25768,2885.1,110
CR0597,2025-07,3,12517,1199.6,119
CR0597,2025-08,2,23534,2335.9,142
CR0597,2025-09,0,0,0.0,0
CR0597,2025-10,3,21313,2879.1,169
CR0597,2025-11,3,19810,1359.3,260
CR0597,2025-12,7,13269,1313.7,94
CR0598,2025-01,3,11005,918.6,99
CR0598,2025-02,2,9104,534.8,135
CR0598,2025-03,6,13986,1122.3,160
CR0598,2025-04,0,0,0.0,0
CR0598,2025-05,2,12699,1562.8,75
CR0598,2025-06,2,14870,1007.6,146
CR0598,2025-07,3,19545,2516.5,139
CR0598,2025-08,5,10820,1293.3,138
CR0598,2025-09,0,0,0.0,0
CR0598,2025-10,1,12340,1271.2,110
CR0598,2025-11,3,16138,1015.7,224
CR0598,2025-12,4,9700,676.1,73
CR0599,2025-01,9,30521,2017.7,180
CR0599,2025-02,2,44974,5930.8,474
CR0599,2025-03,7,36457,3506.8,508
CR0599,2025-04,7,39408,2511.3,219
CR0599,2025-05,3,47296,3408.1,191
CR0599,2025-06,8,39253,3307.0,280
CR0599,2025-07,9,50077,6654.3,562
CR0599,2025-08,5,68102,8633.0,418
CR0599,2025-09,3,61295,5390.6,262
CR0599,2025-10,0,0,0.0,0
CR0599,2025-11,8,72745,9849.7,325
CR0599,2025-12,6,71045,7403.7,933
CR0600,2025-01,6,5326,620.4,66
CR0600,2025-02,7,6594,570.8,73
CR0600,2025-03,0,0,0.0,0
CR0600,2025-04,3,6843,748.2,80
CR0600,2025-05,5,9299,1368.8,67
CR0600,2025-06,5,6212,734.7,46
CR0600,2025-07,0,0,0.0,0
CR0600,2025-08,3,8420,581.5,118
CR0600,2025-09,0,0,0.0,0
CR0600,2025-10,3,6496,952.0,57
CR0600,2025-11,6,5161,747.0,51
CR0600,2025-12,0,0,0.0,0
CR0601,2025-01,3,14772,963.7,215
CR0601,2025-02,0,0,0.0,0
CR0601,2025-03,0,0,0.0,0
CR0601,2025-04,5,17684,2053.4,173
CR0601,2025-05,7,15368,2089.3,228
CR0601,2025-06,0,0,0.0,0
CR0601,2025-07,7,22398,2755.5,156
CR0601,2025-08,1,16445,1646.7,85
CR0601,2025-09,3,11966,1172.3,171
CR0601,2025-10,4,9538,1259.1,132
CR0601,2025-11,2,16438,1315.1,95
CR0601,2025-12,6,13907,936.2,139
CR0602,2025-01,7,46898,3424.3,393
CR0602,2025-02,9,26897,3356.3,144
CR0602,2025-03,7,25131,2782.7,164
CR0602,2025-04,9,35950,4878.1,537
CR0602,2025-05,11,24481,1589.2,293
CR0602,2025-06,6,38017,2574.9,471
CR0602,2025-07,6,37641,3304.9,332
CR0602,2025-08,4,46248,4437.7,355
CR0602,2025-09,0,0,0.0,0
CR0602,2025-10,10,41193,3689.2,225
CR0602,2025-11,9,30471,3523.3,206
CR0602,2025-12,0,0,0.0,0
CR0603,2025-01,5,119764,17290.7,553
CR0603,2025-02,8,79437,9368.3,1011
CR0603,2025-03,4,110033,12210.0,811
CR0603,2025-04,8,78136,8886.7,737
CR0603,2025-05,8,93122,13714.8,801
CR0603,2025-06,6,137791,16537.0,1119
CR0603,2025-07,7,197091,19910.3,1453
CR0603,2025-08,2,149984,10520.2,811
CR0603,2025-09,4,111705,13042.6,688
CR0603,2025-10,6,95571,14006.8,744
CR0603,2025-11,5,86310,9182.7,691
CR0603,2025-12,6,215106,21671.4,2157
CR0604,2025-01,5,71476,5980.8,769
CR0604,2025-02,4,53647,4280.0,224
CR0604,2025-03,8,76321,8924.6,805
CR0604,2025-04,11,102828,9737.2,632
CR0604,2025-05,4,86430,10751.5,410
CR0604,2025-06,0,0,0.0,0
CR0604,2025-07,10,95036,7644.9,938
CR0604,2025-08,5,143858,13868.2,1586
CR0604,2025-09,5,116393,12722.5,619
CR0604,2025-10,11,64900,5374.7,681
CR0604,2025-11,4,111146,7172.4,1334
CR0604,2025-12,10,93175,13301.3,650
CR0605,2025-01,9,149501,9889.5,1892
CR0605,2025-02,10,190571,17060.7,2623
CR0605,2025-03,5,223485,22108.4,2482
CR0605,2025-04,12,177944,23076.1,1557
CR0605,2025-05,7,144678,14632.0,1778
CR0605,2025-06,13,208428,31248.6,1636
CR0605,2025-07,9,259416,15496.6,2245
CR0605,2025-08,8,216012,13785.5,988
CR0605,2025-09,6,146185,19083.9,837
CR0605,2025-10,9,195861,24210.6,2508
CR0605,2025-11,5,182395,26191.8,2678
CR0605,2025-12,7,306924,26825.9,4333
CR0606,2025-01,3,24385,1648.1,184
CR0606,2025-02,5,38541,5332.6,396
CR0606,2025-03,5,67649,7004.3,418
CR0606,2025-04,0,0,0.0,0
CR0606,2025-05,3,20055,2782.8,214
CR0606,2025-06,5,51902,6607.3,344
CR0606,2025-07,5,34990,4861.5,467
CR0606,2025-08,3,69683,5514.0,465
CR0606,2025-09,0,0,0.0,0
CR0606,2025-10,0,0,0.0,0
CR0606,2025-11,4,29533,3039.5,167
CR0606,2025-12,4,55908,7641.8,651
CR0607,2025-01,5,27833,2844.0,133
CR0607,2025-02,4,60560,7943.3,259
CR0607,2025-03,0,0,0.0,0
CR0607,2025-04,2,52528,4278.7,345
CR0607,2025-05,2,40411,4823.1,194
CR0607,2025-06,3,34845,2647.4,378
CR0607,2025-07,6,43049,5356.8,546
CR0607,2025-08,5,45690,3358.8,546
CR0607,2025-09,5,44028,3226.4,642
CR0607,2025-10,2,49403,6173.4,521
CR0607,2025-11,4,52152,4145.4,405
CR0607,2025-12,0,0,0.0,0
CR0608,2025-01,2,5375,466.2,32
CR0608,2025-02,3,4208,446.5,35
CR0608,2025-03,2,4031,275.3,25
CR0608,2025-04,4,8336,924.4,108
CR0608,2025-05,2,7623,977.8,89
CR0608,2025-06,5,7881,982.7,112
CR0608,2025-07,0,0,0.0,0
CR0608,2025-08,6,7468,827.7,106
CR0608,2025-09,4,7652,448.5,49
CR0608,2025-10,9,5465,598.5,46
CR0608,2025-11,4,7792,594.4,73
CR0608,2025-12,5,10919,1136.1,101
CR0609,2025-01,0,0,0.0,0
CR0609,2025-02,3,15552,1641.3,195
CR0609,2025-03,4,11148,1350.5,58
CR0609,2025-04,3,15214,1292.3,71
CR0609,2025-05,5,9137,980.7,99
CR0609,2025-06,0,0,0.0,0
CR0609,2025-07,6,13588,1362.7,141
CR0609,2025-08,4,19974,2836.5,148
CR0609,2025-09,5,18553,2094.9,238
CR0609,2025-10,8,12319,1714.8,152
CR0609,2025-11,3,21954,2340.4,275
CR0609,2025-12,3,13812,1114.1,110
CR0610,2025-01,11,68430,7926.6,322
CR0610,2025-02,7,63907,7628.7,763
CR0610,2025-03,12,77265,8653.2,1022
CR0610,2025-04,8,68421,9545.8,578
CR0610,2025-05,4,97592,6532.8,689
CR0610,2025-06,5,38457,4110.7,327
CR0610,2025-07,4,49660,5834.9,230
CR0610,2025-08,12,70795,7789.2,964
CR0610,2025-09,9,69630,10107.7,788
CR0610,2025-10,7,84263,6583.9,955
CR0610,2025-11,0,0,0.0,0
CR0610,2025-12,5,71510,9747.5,509
CR0611,2025-01,7,23578,2622.9,298
CR0611,2025-02,5,24884,2222.1,267
CR0611,2025-03,4,18288,1698.8,259
CR0611,2025-04,3,24324,1571.0,193
CR0611,2025-05,6,22528,2587.2,248
CR0611,2025-06,3,30418,3532.5,179
CR0611,2025-07,1,30665,1922.8,197
CR0611,2025-08,3,40286,2681.4,455
CR0611,2025-09,6,21576,3027.5,112
CR0611,2025-10,5,19735,2262.5,173
CR0611,2025-11,3,33309,3715.9,449
CR0611,2025-12,7,26751,1913.3,268
CR0612,2025-01,9,9876,939.8,68
CR0612,2025-02,2,5500,528.8,69
CR0612,2025-03,2,10050,675.9,91
CR0612,2025-04,7,6252,541.7,84
CR0612,2025-05,2,8100,970.3,112
CR0612,2025-06,4,8360,564.7,80
CR0612,2025-07,0,0,0.0,0
CR0612,2025-08,6,13317,1073.5,185
CR0612,2025-09,6,11720,1164.4,77
CR0612,2025-10,8,6619,425.6,97
CR0612,2025-11,4,10047,1398.3,52
CR0612,2025-12,5,5880,701.8,85
CR0613,2025-01,4,26134,3892.9,249
CR0613,2025-02,0,0,0.0,0
CR0613,2025-03,4,20483,2865.4,220
CR0613,2025-04,0,0,0.0,0
CR0613,2025-05,7,27380,1667.3,256
CR0613,2025-06,6,13964,1584.0,130
CR0613,2025-07,2,31069,4363.0,364
CR0613,2025-08,8,29858,2383.7,164
CR0613,2025-09,6,30925,4494.8,334
CR0613,2025-10,0,0,0.0,0
CR0613,2025-11,0,0,0.0,0
CR0613,2025-12,4,25377,2453.2,110
CR0614,2025-01,7,9351,763.5,114
CR0614,2025-02,3,17465,1105.7,162
CR0614,2025-03,0,0,0.0,0
CR0614,2025-04,0,0,0.0,0
CR0614,2025-05,0,0,0.0,0
CR0614,2025-06,3,12231,821.3,132
CR0614,2025-07,0,0,0.0,0
CR0614,2025-08,1,12526,1588.8,122
CR0614,2025-09,6,11065,1033.0,72
CR0614,2025-10,0,0,0.0,0
CR0614,2025-11,2,10342,929.0,62
CR0614,2025-12,5,15578,1950.4,70
CR0615,2025-01,6,107449,10461.7,603
CR0615,2025-02,8,71959,9314.5,289
CR0615,2025-03,0,0,0.0,0
CR0615,2025-04,5,70825,5145.8,709
CR0615,2025-05,4,79846,8311.7,1133
CR0615,2025-06,8,126015,17989.0,1714
CR0615,2025-07,9,77819,6625.4,921
CR0615,2025-08,4,84967,8354.8,434
CR0615,2025-09,8,51970,7062.7,361
CR0615,2025-10,10,100964,11728.7,1089
CR0615,2025-11,6,64347,6672.8,370
CR0615,2025-12,0,0,0.0,0
CR0616,2025-01,10,363693,33001.8,4517
CR0616,2025-02,7,270754,16669.4,2427
CR0616,2025-03,10,325065,33348.8,2196
CR0616,2025-04,12,190778,13613.1,2128
CR0616,2025-05,6,276635,38038.0,1581
CR0616,2025-06,13,294049,25004.0,3708
CR0616,2025-07,10,293089,20642.1,2698
CR0616,2025-08,6,337785,49380.7,2866
CR0616,2025-09,8,371265,47012.7,3936
CR0616,2025-10,7,366438,47571.3,4829
CR0616,2025-11,6,460456,29554.2,5221
CR0616,2025-12,9,375845,45932.3,5004
CR0617,2025-01,7,152389,14591.8,1464
CR0617,2025-02,7,72147,6184.5,498
CR0617,2025-03,9,129271,10768.4,1821
CR0617,2025-04,6,125765,13957.3,1243
CR0617,2025-05,5,138040,8252.6,1862
CR0617,2025-06,5,168116,19773.2,1928
CR0617,2025-07,5,150680,9303.2,1584
CR0617,2025-08,5,133066,16251.0,1120
CR0617,2025-09,7,160836,20647.0,2310
CR0617,2025-10,6,152828,9122.2,1414
CR0617,2025-11,6,197250,23621.5,2921
CR0617,2025-12,0,0,0.0,0
CR0618,2025-01,5,5096,497.4,29
CR0618,2025-02,2,8718,1234.3,128
CR0618,2025-03,5,5257,356.5,70
CR0618,2025-04,0,0,0.0,0
CR0618,2025-05,4,4057,318.3,42
CR0618,2025-06,0,0,0.0,0
CR0618,2025-07,0,0,0.0,0
CR0618,2025-08,6,5923,866.6,55
CR0618,2025-09,5,8456,1019.2,93
CR0618,2025-10,3,7153,812.0,61
CR0618,2025-11,3,8833,1169.6,130
CR0618,2025-12,5,5931,358.5,45
CR0619,2025-01,11,534880,41744.6,4106
CR0619,2025-02,5,425524,38957.4,3424
CR0619,2025-03,6,380461,29195.8,4164
CR0619,2025-04,3,346328,23805.5,3332
CR0619,2025-05,6,270425,18614.2,1145
CR0619,2025-06,11,506313,52787.3,4494
CR0619,2025-07,7,296566,38624.1,2856
CR0619,2025-08,11,347626,41965.5,4403
CR0619,2025-09,9,393458,29024.2,2871
CR0619,2025-10,7,387294,55805.3,5159
CR0619,2025-11,7,479433,64479.4,5854
CR0619,2025-12,8,452163,44020.7,5018
CR0620,2025-01,2,11964,1669.5,54
CR0620,2025-02,2,16645,1598.1,142
CR0620,2025-03,3,19096,1770.7,150
CR0620,2025-04,0,0,0.0,0
CR0620,2025-05,5,16013,2333.4,171
CR0620,2025-06,4,12741,1454.4,143
CR0620,2025-07,4,21694,3008.4,281
CR0620,2025-08,7,16081,1768.0,174
CR0620,2025-09,7,19861,2561.6,159
CR0620,2025-10,0,0,0.0,0
CR0620,2025-11,0,0,0.0,0
CR0620,2025-12,3,24566,2578.9,285
CR0621,2025-01,6,10631,1018.0,69
CR0621,2025-02,3,11204,753.3,83
CR0621,2025-03,1,15874,1561.8,106
CR0621,2025-04,3,13797,1213.4,178
CR0621,2025-05,2,13761,1295.1,164
CR0621,2025-06,3,12909,1022.6,193
CR0621,2025-07,7,20526,2877.6,176
CR0621,2025-08,3,15917,1227.0,128
CR0621,2025-09,3,14039,1918.8,71
CR0621,2025-10,5,16561,1721.4,141
CR0621,2025-11,2,29521,2842.3,296
CR0621,2025-12,3,13686,1374.4,197
CR0622,2025-01,5,312626,25623.5,2887
CR0622,2025-02,8,287673,33214.6,3381
CR0622,2025-03,5,298931,29915.6,3914
CR0622,2025-04,11,461297,28936.8,5889
CR0622,2025-05,4,348901,40124.0,4264
CR0622,2025-06,14,466391,34105.0,2815
CR0622,2025-07,6,456847,35201.0,4130
CR0622,2025-08,4,297697,25607.7,3408
CR0622,2025-09,12,345532,50260.5,2452
CR0622,2025-10,4,454569,36351.9,3405
CR0622,2025-11,7,314822,26008.1,2036
CR0622,2025-12,9,368736,55034.3,3010
CR0623,2025-01,7,28162,2447.0,272
CR0623,2025-02,6,27173,3171.4,314
CR0623,2025-03,6,37896,2649.7,239
CR0623,2025-04,7,24616,2352.2,345
CR0623,2025-05,8,33019,3732.1,246
CR0623,2025-06,11,35668,3755.1,338
CR0623,2025-07,6,38656,3651.7,338
CR0623,2025-08,9,49997,5084.0,462
CR0623,2025-09,9,41000,4133.0,371
CR0623,2025-10,0,0,0.0,0
CR0623,2025-11,3,47206,4210.2,276
CR0623,2025-12,4,50755,4256.1,742
CR0624,2025-01,4,10010,952.2,58
CR0624,2025-02,6,12934,1492.7,107
CR0624,2025-03,0,0,0.0,0
CR0624,2025-04,0,0,0.0,0
CR0624,2025-05,3,10545,1020.7,151
CR0624,2025-06,4,9556,569.4,67
CR0624,2025-07,1,17764,1449.6,104
CR0624,2025-08,0,0,0.0,0
CR0624,2025-09,5,12441,727.6,185
CR0624,2025-10,0,0,0.0,0
CR0624,2025-11,0,0,0.0,0
CR0624,2025-12,2,6724,529.6,75
CR0625,2025-01,8,199539,14676.5,2687
CR0625,2025-02,8,270646,37832.0,1539
CR0625,2025-03,10,232798,13840.1,1506
CR0625,2025-04,8,224544,29108.6,2111
CR0625,2025-05,5,172225,18061.2,2070
CR0625,2025-06,10,234563,17958.8,2704
CR0625,2025-07,12,250693,22574.1,3326
CR0625,2025-08,14,166624,23391.3,2142
CR0625,2025-09,4,246564,16039.9,3476
CR0625,2025-10,4,193203,26215.8,2010
CR0625,2025-11,13,184818,20563.8,2352
CR0625,2025-12,5,146936,14509.0,1804
CR0626,2025-01,0,0,0.0,0
CR0626,2025-02,6,21421,1328.5,285
CR0626,2025-03,4,25626,3157.7,379
CR0626,2025-04,6,15316,1726.9,80
CR0626,2025-05,4,25731,2683.3,272
CR0626,2025-06,3,19690,1770.4,106
CR0626,2025-07,5,23096,2890.0,287
CR0626,2025-08,4,22718,2646.5,221
CR0626,2025-09,2,31758,1929.2,224
CR0626,2025-10,2,22665,2682.5,238
CR0626,2025-11,2,29841,3089.8,199
CR0626,2025-12,2,25573,2637.5,258
CR0627,2025-01,4,114022,14281.7,909
CR0627,2025-02,7,103315,7069.7,1351
CR0627,2025-03,6,129836,15446.4,1467
CR0627,2025-04,4,210836,14582.8,1995
CR0627,2025-05,6,191202,11199.8,920
CR0627,2025-06,0,0,0.0,0
CR0627,2025-07,4,127475,8694.1,1102
CR0627,2025-08,8,101432,13867.7,950
CR0627,2025-09,7,128496,13999.1,800
CR0627,2025-10,0,0,0.0,0
CR0627,2025-11,10,112779,8601.9,987
CR0627,2025-12,7,115171,8012.5,1251
CR0628,2025-01,11,130134,17846.5,809
CR0628,2025-02,8,244026,14567.2,1831
CR0628,2025-03,7,262923,28661.7,3446
CR0628,2025-04,4,182511,16757.4,1893
CR0628,2025-05,15,193800,12311.1,1356
CR0628,2025-06,7,279920,35349.8,3389
CR0628,2025-07,7,167774,19245.6,1670
CR0628,2025-08,0,0,0.0,0
CR0628,2025-09,4,211923,13569.7,1722
CR0628,2025-10,8,346276,37600.7,3964
CR0628,2025-11,6,246953,33286.0,1429
CR0628,2025-12,12,263639,32269.6,3507
CR0629,2025-01,0,0,0.0,0
CR0629,2025-02,4,13286,968.3,114
CR0629,2025-03,0,0,0.0,0
CR0629,2025-04,2,13451,1427.1,196
CR0629,2025-05,5,16651,1354.1,93
CR0629,2025-06,2,23374,1394.4,237
CR0629,2025-07,4,17547,1827.2,135
CR0629,2025-08,1,16683,1895.7,136
CR0629,2025-09,2,24719,3681.4,267
CR0629,2025-10,2,23111,2259.3,301
CR0629,2025-11,6,23224,1974.6,309
CR0629,2025-12,1,16533,2133.1,151
CR0630,2025-01,0,0,0.0,0
CR0630,2025-02,0,0,0.0,0
CR0630,2025-03,0,0,0.0,0
CR0630,2025-04,0,0,0.0,0
CR0630,2025-05,2,33194,3937.0,434
CR0630,2025-06,4,44294,5990.8,503
CR0630,2025-07,3,44309,4948.6,181
CR0630,2025-08,0,0,0.0,0
CR0630,2025-09,6,24188,1927.2,172
CR0630,2025-10,0,0,0.0,0
CR0630,2025-11,5,63065,8352.5,395
CR0630,2025-12,5,37449,3251.3,343
CR0631,2025-01,6,54193,5189.5,335
CR0631,2025-02,6,94608,13916.2,1204
CR0631,2025-03,6,65604,7497.0,883
CR0631,2025-04,6,88666,8142.9,488
CR0631,2025-05,8,115118,12719.7,1519
CR0631,2025-06,9,60639,6758.1,608
CR0631,2025-07,8,115210,13000.2,657
CR0631,2025-08,3,79143,5987.5,718
CR0631,2025-09,5,121293,8729.7,1035
CR0631,2025-10,7,119140,13869.8,1650
CR0631,2025-11,6,173210,13318.8,2597
CR0631,2025-12,11,133420,12064.2,1593
CR0632,2025-01,5,40277,3729.0,306
CR0632,2025-02,5,28164,1860.0,367
CR0632,2025-03,2,78260,6366.5,402
CR0632,2025-04,6,42417,5796.3,461
CR0632,2025-05,5,36114,3853.7,467
CR0632,2025-06,4,62935,9011.1,287
CR0632,2025-07,6,47989,3939.9,593
CR0632,2025-08,4,44046,3292.2,448
CR0632,2025-09,3,54658,5662.8,536
CR0632,2025-10,0,0,0.0,0
CR0632,2025-11,6,55644,6787.9,235
CR0632,2025-12,3,45744,4500.9,571
CR0633,2025-01,2,28729,3395.1,386
CR0633,2025-02,1,17256,2179.9,221
CR0633,2025-03,6,26560,3166.9,358
CR0633,2025-04,2,36592,3428.1,275
CR0633,2025-05,4,19496,2092.2,197
CR0633,2025-06,5,29636,3207.9,333
CR0633,2025-07,0,0,0.0,0
CR0633,2025-08,6,28824,2336.8,133
CR0633,2025-09,3,17479,2257.0,251
CR0633,2025-10,6,27650,2597.2,369
CR0633,2025-11,4,30361,2845.9,204
CR0633,2025-12,6,39870,4558.5,390
CR0634,2025-01,6,31548,2413.9,126
CR0634,2025-02,0,0,0.0,0
CR0634,2025-03,4,27575,3474.3,227
CR0634,2025-04,1,33182,3713.0,374
CR0634,2025-05,2,35606,4423.0,300
CR0634,2025-06,3,27584,2677.1,261
CR0634,2025-07,0,0,0.0,0
CR0634,2025-08,0,0,0.0,0
CR0634,2025-09,3,43328,3748.2,241
CR0634,2025-10,6,45892,6104.8,483
CR0634,2025-11,1,31069,2737.2,354
CR0634,2025-12,5,55127,6681.3,550
CR0635,2025-01,8,232179,21462.9,2257
CR0635,2025-02,9,522375,55865.2,7727
CR0635,2025-03,4,224609,32297.1,1627
CR0635,2025-04,13,409000,40499.2,4114
CR0635,2025-05,9,234837,21199.2,2853
CR0635,2025-06,7,275741,18365.2,1619
CR0635,2025-07,6,324628,37059.3,4129
CR0635,2025-08,8,351032,45083.6,5032
CR0635,2025-09,0,0,0.0,0
CR0635,2025-10,9,285915,30847.7,2621
CR0635,2025-11,6,321657,38304.4,3393
CR0635,2025-12,7,270226,37121.6,1667
CR0636,2025-01,0,0,0.0,0
CR0636,2025-02,7,49798,5748.0,393
CR0636,2025-03,3,90284,8902.1,1285
CR0636,2025-04,4,75448,7244.2,628
CR0636,2025-05,6,50779,3965.0,226
CR0636,2025-06,5,64614,6728.6,347
CR0636,2025-07,7,80809,6094.9,1016
CR0636,2025-08,2,62472,4271.4,498
CR0636,2025-09,4,85355,10339.3,1030
CR0636,2025-10,4,58065,8330.8,400
CR0636,2025-11,11,68578,7263.9,1025
CR0636,2025-12,9,83640,6530.7,445
CR0637,2025-01,7,18149,1912.9,129
CR0637,2025-02,5,12591,1702.8,145
CR0637,2025-03,7,13496,936.1,188
CR0637,2025-04,3,20370,1757.4,204
CR0637,2025-05,5,34047,2712.4,480
CR0637,2025-06,3,31715,4606.1,303
CR0637,2025-07,1,30023,3216.4,184
CR0637,2025-08,3,32567,4811.7,305
CR0637,2025-09,4,24716,2035.7,226
CR0637,2025-10,3,31709,4230.5,230
CR0637,2025-11,0,0,0.0,0
CR0637,2025-12,0,0,0.0,0
CR0638,2025-01,5,55749,5006.1,435
CR0638,2025-02,4,68258,6376.6,848
CR0638,2025-03,5,64988,5654.6,771
CR0638,2025-04,6,66808,4275.2,593
CR0638,2025-05,11,92505,12237.1,635
CR0638,2025-06,6,104403,12378.0,1260
CR0638,2025-07,6,84767,10910.0,1009
CR0638,2025-08,6,89948,5445.1,796
CR0638,2025-09,4,68905,6794.8,596
CR0638,2025-10,5,92149,9242.2,503
CR0638,2025-11,4,127559,16012.9,1515
CR0638,2025-12,5,133513,17121.0,1876
CR0639,2025-01,6,32598,2105.9,279
CR0639,2025-02,6,26726,3450.0,209
CR0639,2025-03,0,0,0.0,0
CR0639,2025-04,3,41068,3455.1,487
CR0639,2025-05,0,0,0.0,0
CR0639,2025-06,2,36922,3507.0,466
CR0639,2025-07,0,0,0.0,0
CR0639,2025-08,4,22424,1632.0,164
CR0639,2025-09,3,26872,2480.8,335
CR0639,2025-10,0,0,0.0,0
CR0639,2025-11,8,34010,4914.0,366
CR0639,2025-12,0,0,0.0,0
CR0640,2025-01,6,344253,45982.6,3317
CR0640,2025-02,6,587009,73555.4,6833
CR0640,2025-03,6,449690,61709.2,3664
CR0640,2025-04,7,476256,35307.2,5520
CR0640,2025-05,9,306801,43449.2,3357
CR0640,2025-06,5,409921,44361.1,5966
CR0640,2025-07,8,372817,53288.6,2817
CR0640,2025-08,7,374595,51490.5,4593
CR0640,2025-09,6,545526,42775.8,2365
CR0640,2025-10,11,475416,46032.5,6715
CR0640,2025-11,11,705053,97065.5,9835
CR0640,2025-12,8,556300,34724.3,4383
CR0641,2025-01,8,127037,12676.4,700
CR0641,2025-02,5,219889,30182.7,1803
CR0641,2025-03,9,167068,19460.4,2349
CR0641,2025-04,0,0,0.0,0
CR0641,2025-05,5,122849,10828.4,1539
CR0641,2025-06,6,96462,6413.0,1263
CR0641,2025-07,6,92805,11273.6,714
CR0641,2025-08,5,147804,18616.2,2123
CR0641,2025-09,8,175084,25421.0,1007
CR0641,2025-10,6,148075,19127.1,714
CR0641,2025-11,10,145628,11329.7,2097
CR0641,2025-12,6,152822,10713.7,1951
CR0642,2025-01,7,151594,13084.9,1187
CR0642,2025-02,8,93045,11505.8,929
CR0642,2025-03,13,60024,4411.6,844
CR0642,2025-04,9,137187,11561.2,1289
CR0642,2025-05,4,120739,8394.4,1593
CR0642,2025-06,5,97094,9500.0,497
CR0642,2025-07,3,119231,12021.1,1190
CR0642,2025-08,12,187192,23065.1,2611
CR0642,2025-09,7,124166,7561.7,968
CR0642,2025-10,5,149364,10476.4,1719
CR0642,2025-11,8,145309,17644.8,1441
CR0642,2025-12,4,141405,14672.6,1111
CR0643,2025-01,2,35066,3228.2,468
CR0643,2025-02,0,0,0.0,0
CR0643,2025-03,5,44458,6645.7,411
CR0643,2025-04,3,32124,2964.6,181
CR0643,2025-05,4,26879,3160.5,207
CR0643,2025-06,2,60246,5833.0,290
CR0643,2025-07,3,47201,3266.7,686
CR0643,2025-08,9,34075,3129.5,412
CR0643,2025-09,0,0,0.0,0
CR0643,2025-10,5,27344,1679.7,113
CR0643,2025-11,4,40780,5894.6,295
CR0643,2025-12,4,35533,2504.1,257
CR0644,2025-01,5,10055,1191.0,69
CR0644,2025-02,6,7288,637.3,74
CR0644,2025-03,3,8351,862.4,105
CR0644,2025-04,2,10035,942.2,145
CR0644,2025-05,2,8044,762.8,38
CR0644,2025-06,2,10834,1485.3,70
CR0644,2025-07,6,7193,847.1,59
CR0644,2025-08,0,0,0.0,0
CR0644,2025-09,4,12644,804.9,166
CR0644,2025-10,0,0,0.0,0
CR0644,2025-11,2,13382,1864.2,110
CR0644,2025-12,3,10337,1149.7,141
CR0645,2025-01,4,12739,1306.1,87
CR0645,2025-02,3,12549,1408.2,130
CR0645,2025-03,3,22418,3066.7,288
CR0645,2025-04,0,0,0.0,0
CR0645,2025-05,4,13006,907.5,70
CR0645,2025-06,6,13822,1755.2,122
CR0645,2025-07,2,12514,1401.4,89
CR0645,2025-08,5,13890,1704.8,190
CR0645,2025-09,0,0,0.0,0
CR0645,2025-10,5,18125,1731.1,236
CR0645,2025-11,2,12512,1853.7,129
CR0645,2025-12,3,23723,3064.7,140
CR0646,2025-01,7,115813,14324.5,1574
CR0646,2025-02,6,123094,15025.7,1427
CR0646,2025-03,2,145226,17879.2,1323
CR0646,2025-04,10,164691,11445.2,1561
CR0646,2025-05,1,210356,29996.8,2109
CR0646,2025-06,11,194692,17089.7,1721
CR0646,2025-07,4,152187,16240.9,980
CR0646,2025-08,5,221704,32237.2,2747
CR0646,2025-09,5,180188,18907.9,1984
CR0646,2025-10,4,173749,20638.8,1505
CR0646,2025-11,0,0,0.0,0
CR0646,2025-12,6,144107,20942.8,1051
CR0647,2025-01,6,157368,21901.9,827
CR0647,2025-02,7,146731,15214.9,1391
CR0647,2025-03,5,316101,41730.3,2481
CR0647,2025-04,11,211428,25039.4,2585
CR0647,2025-05,6,189562,25356.7,1549
CR0647,2025-06,6,213606,20069.1,857
CR0647,2025-07,9,143005,17951.3,1880
CR0647,2025-08,1,207565,18607.6,1840
CR0647,2025-09,3,264159,20788.1,1126
CR0647,2025-10,0,0,0.0,0
CR0647,2025-11,5,238160,31845.3,3142
CR0647,2025-12,3,198069,16736.3,2491
CR0648,2025-01,3,15150,1350.1,119
CR0648,2025-02,5,21864,1908.0,203
CR0648,2025-03,0,0,0.0,0
CR0648,2025-04,4,27818,3197.3,390
CR0648,2025-05,4,29342,1804.8,244
CR0648,2025-06,0,0,0.0,0
CR0648,2025-07,3,24754,3186.1,348
CR0648,2025-08,4,28834,1841.1,206
CR0648,2025-09,4,38470,3671.9,206
